date,id,prec,tair,tw,tmax,tmin,urmax,patm,pnmm,wd,wsmax,n,cc,evap,ur,ws
08-05,82460,0.07560975609756097,29.379807692307697,24.313924050632906,34.282051282051285,22.193548387096776,66.2875,1009.616346153846,1012.9857142857142,12.177777777777777,1.8326315789473693,9.06578947368421,2.7115384615384617,4.547222222222222,68.55555555555556,1.8156249687500001
08-05,82476,0.00392156862745098,28.830303030303025,22.42954545454546,34.373333333333335,20.320408163265306,58.18939393939394,1001.5701754385964,1012.4860465116282,13.586776859504132,1.8525862068965513,9.641025641025646,2.3925925925925924,4.9208333333333325,60.52777777777778,1.8554166250000002
08-05,82487,1.643478260869565,20.927131782945743,18.49416666666666,25.029545454545453,16.825,80.89682539682539,918.4222222222226,1014.9080000000001,8.616,2.8796460176991165,6.948888888888889,5.199612403100775,2.5113636363636362,83.33333333333333,2.9828947631578946
08-05,82493,0.30833333333333335,28.510309278350515,22.47934782608696,33.641666666666666,21.073529411764714,61.645833333333336,1012.4185567010311,1014.2379999999996,11.03,3.377102553191492,9.71142857142857,2.3671875,6.870588235294118,68.04545454545455,3.24112134375
08-05,82533,1.1454545454545455,28.321428571428555,25.39767441860467,34.05142857142857,21.252380952380946,78.5,1004.8603174603176,1011.7925925925928,8.93233082706767,0.850836202531645,7.362962962962963,3.1831249999999995,3.5344827586206895,80.4375,0.8957994716981131
08-05,82562,0.08636363636363636,29.112878787878763,23.975757575757566,34.34761904761905,21.82682926829268,64.91525423728814,1001.1047619047614,1010.92,14.570247933884298,1.244444444444444,9.070967741935483,2.120289855072464,4.980952380952381,67.33333333333333,1.2632478717948719
08-05,82564,0.08800000000000001,29.40610687022901,23.14488188976377,34.64893617021276,19.964444444444442,60.152671755725194,997.8186666666666,1012.4717391304351,9.8984375,1.3726562499999995,8.992105263157894,2.7022900763358777,6.626315789473683,62.41860465116279,1.2589147209302323
08-05,82571,0.6117647058823529,28.289682539682524,22.044881889763786,33.80816326530613,18.743478260869566,59.51968503937008,995.1048780487804,1012.5583333333337,9.883720930232558,1.6861668217054269,9.358000000000002,1.8484848484848484,7.261224489795917,61.0,1.7585956279069768
08-05,82578,0.005128205128205128,28.746601941747564,22.3561797752809,34.77179487179486,20.068421052631578,58.234042553191486,1004.4270588235291,1014.6326086956522,11.989473684210527,1.8845372631578947,10.297297297297298,1.9304123711340206,5.975000000000001,60.25,1.850941352941176
08-05,82586,0.19069767441860463,27.775000000000006,21.04727272727272,32.85365853658536,21.31666666666667,56.39655172413793,988.5508620689653,1012.1958333333333,10.181034482758621,2.9021348275862096,9.197619047619046,3.978448275862069,6.500000000000001,58.76315789473684,3.1203785384615386
08-05,82588,0.03461538461538461,28.076923076923066,21.9890625,33.872549019607845,20.427999999999994,60.96153846153846,1009.561607142857,1015.4321428571429,10.533834586466165,3.3032327819548923,9.407999999999998,3.8658088235294117,7.6274999999999995,66.109375,3.182278489795919
08-05,82590,0.16999999999999998,28.202105263157897,22.138202247191007,33.62499999999999,21.642105263157898,60.32631578947368,1001.6397058823529,1007.8942857142858,11.715789473684211,3.6105945263157913,9.26153846153846,3.349462365591398,8.756756756756754,64.50757575757575,3.6753466470588227
08-05,82596,1.0628571428571427,25.63571428571428,22.587500000000002,29.2235294117647,20.66285714285714,77.27551020408163,1007.7586956521737,1015.5260869565217,13.404040404040405,3.7685628282828323,8.403225806451612,4.698979591836735,4.299999999999999,81.36764705882354,3.742466558823529
08-05,82598,4.137777777777777,25.659523809523805,22.925396825396827,28.225,20.748888888888896,78.79508196721312,1010.8387596899221,1015.7196078431374,14.80952380952381,4.731746031746037,8.135714285714286,5.488372093023256,4.934883720930231,80.39375,4.902380928571428
08-05,82610,1.6861111111111111,26.699999999999992,23.709782608695654,33.39393939393939,19.394117647058827,80.3586956521739,992.2444444444443,,2.838709677419355,0.2304761904761905,6.151612903225807,4.611650485436893,2.6639999999999997,81.85833333333333,0.2240740277777778
08-05,82659,0.18181818181818182,27.861616161616183,20.610526315789475,34.83030303030303,16.284848484848485,53.04040404040404,986.2888888888891,1011.6999999999998,12.808080808080808,1.1938556862745093,9.8,1.2626262626262625,9.6,57.946969696969695,1.1720039999999998
08-05,82668,1.261764705882353,27.53737373737375,23.624242424242432,34.14242424242425,18.06060606060606,73.17857142857143,991.0818181818182,1012.9888888888888,9.158536585365853,1.4536082474226804,6.321428571428572,2.827,3.879411764705882,77.31,1.5196077941176473
08-05,82676,0.0,28.14285714285715,21.15730337078652,34.222500000000004,18.128205128205128,56.044444444444444,992.0219178082193,1012.95,12.701492537313433,1.9156249999999988,9.826315789473684,2.1067961165048543,6.070270270270271,58.645161290322584,1.7930805454545455
08-05,82678,0.0,30.063218390804597,21.20493827160494,35.40967741935484,22.28064516129032,45.41379310344828,998.9137931034486,1014.2823529411767,12.30232558139535,2.456666046511628,10.315625000000002,2.8448275862068964,12.490000000000002,45.66379310344828,2.5228472758620692
08-05,82683,0.7153846153846154,27.172222222222217,19.868235294117643,32.448717948717956,20.031578947368423,52.355555555555554,968.8125,1014.7135135135134,13.333333333333334,2.9008671264367814,8.708823529411761,3.3444444444444446,9.17272727272727,51.564516129032256,2.6602121818181814
08-05,82686,0.6954545454545454,28.066964285714274,20.647706422018345,33.25348837209302,20.39090909090909,52.1875,989.3812500000005,1014.2234042553187,14.321100917431192,3.1889908256880766,9.209523809523809,3.830357142857143,8.643902439024389,52.848684210526315,3.3649122894736836
08-05,82689,0.08095238095238096,27.64907407407407,20.93039215686274,32.99047619047618,18.690476190476193,56.0,987.4586666666668,1014.5743589743591,11.481481481481481,2.6489703703703724,9.960975609756096,2.4560185185185186,7.102564102564104,56.42763157894737,2.6926989210526306
08-05,82693,0.04038461538461538,27.6092715231788,20.573509933774837,32.405769230769224,20.315555555555555,53.95424836601307,988.5555555555558,1014.4170212765961,12.699346405228757,4.486770133333334,8.739583333333332,3.258169934640523,9.487804878048783,57.00480769230769,4.500903686274509
08-05,82723,0.34594594594594597,27.36902654867256,24.138613861386144,33.89032258064516,20.075675675675676,78.72941176470589,1005.575,1013.6225806451611,11.376470588235295,1.2794477876106192,6.9518518518518535,3.607456140350877,3.2166666666666672,80.07407407407408,1.3613655128205129
08-05,82753,0.05454545454545455,25.69146341463415,19.082894736842103,30.527272727272727,18.871875000000003,54.74683544303797,963.0455696202532,1015.33488372093,12.460526315789474,3.695080533333334,7.9875,3.6790123456790123,7.550000000000001,55.842592592592595,3.843593000000001
08-05,82765,0.0,29.602962962962955,21.11555555555557,35.22391304347827,19.601923076923075,47.14074074074074,991.3861538461538,1015.4577777777778,8.30232558139535,1.8283464566929135,9.697872340425532,1.837037037037037,8.636170212765954,48.38333333333333,1.8159091136363634
08-05,82768,0.23500000000000001,29.023529411764706,21.099999999999998,34.415000000000006,19.31578947368421,48.931372549019606,982.880392156863,1012.4195652173916,8.911764705882353,1.2333333333333332,9.802631578947368,1.411764705882353,7.565,49.27205882352941,1.2333333823529404
08-05,82777,0.0761904761904762,25.273148148148174,18.98932038834952,30.72750000000001,18.30238095238095,56.53703703703704,950.972727272727,1014.9317073170732,13.11111111111111,5.784352323232324,9.566666666666665,2.516509433962264,10.3725,58.15384615384615,5.586859666666666
08-05,82780,0.03,29.051428571428563,20.488999999999997,34.57749999999999,19.7475,46.39047619047619,989.634523809524,1015.9190476190474,13.019047619047619,2.7057451428571437,10.14705882352941,1.8422330097087378,10.36176470588235,45.99342105263158,2.7743460000000004
08-05,82784,1.4000000000000001,26.498019801980195,20.064583333333328,31.827027027027018,18.735135135135135,57.0,968.1841584158417,1014.6759999999999,11.871287128712872,2.3178538613861392,9.110810810810813,3.4217171717171717,7.979411764705881,58.86764705882353,2.3001679999999993
08-05,82792,0.32857142857142857,23.799186991869917,19.357024793388415,28.80731707317073,15.546511627906982,67.70491803278688,947.6644628099169,1015.4897959183672,12.57843137254902,2.493137254901962,7.567567567567569,4.162601626016261,5.820512820512822,70.48170731707317,2.5047619714285716
08-05,82795,1.4142857142857144,22.040000000000017,19.402631578947375,25.745238095238093,17.69047619047619,79.29166666666667,954.1341463414635,1017.4686274509803,11.873015873015873,3.438842276422768,6.518918918918919,6.034,3.2057142857142864,81.82051282051282,3.417008439024391
08-05,82797,1.1106382978723406,23.00218978102191,19.97537313432836,26.815217391304348,18.104444444444443,76.83823529411765,968.6999999999998,1016.8199999999998,12.386861313868613,3.399609927007304,6.79230769230769,6.182481751824818,3.5617647058823527,78.57386363636364,3.3550527555555556
08-05,82798,2.8224489795918366,25.886805555555554,22.863380281690134,28.313043478260873,20.889130434782608,77.40277777777777,1014.2977099236637,1017.8958333333335,14.507462686567164,3.096500298507467,7.673809523809524,5.642123287671233,3.747916666666668,79.65425531914893,3.1641475555555543
08-05,82807,0.9627906976744186,25.645925925925926,22.78559322033898,32.28292682926829,19.394736842105264,80.58333333333333,996.3299999999999,,8.743119266055047,0.5255981395348838,6.040000000000002,5.011111111111111,2.4000000000000004,81.64583333333333,0.5530656744186047
08-05,82861,0.0,29.22586206896551,24.241954022988498,35.99999999999999,18.54642857142857,65.69753086419753,993.4977777777776,1009.6395833333337,12.852564102564102,2.12751677852349,9.368888888888891,1.3011494252873563,6.072,67.46296296296296,2.0847952982456137
08-05,82863,0.04523809523809524,28.463492063492065,21.99752066115703,35.63000000000001,18.73333333333333,57.621848739495796,991.9541666666669,1012.7764705882355,7.285714285714286,1.3244971428571428,9.775609756097559,1.632142857142857,6.497500000000002,61.81875,1.320528857142857
08-05,82882,0.0,27.283098591549283,19.676470588235297,32.10967741935484,20.680000000000003,51.478873239436616,972.0358208955222,1014.1424999999999,10.661971830985916,4.862409014084512,9.899999999999999,1.6521739130434783,13.37,50.49,4.96195416
08-05,82886,0.1319148936170213,25.473728813559315,19.649999999999988,30.186046511627907,19.527659574468085,59.77777777777778,974.806818181818,1015.7050000000002,12.897435897435898,3.8526738983050897,7.8931818181818185,4.555555555555555,9.482926829268294,61.01829268292683,4.008121261904762
08-05,82890,0.48048780487804876,21.879120879120872,19.08470588235294,26.460975609756094,16.319512195121952,79.10112359550561,939.6791208791209,1016.7209302325581,13.420454545454545,3.580226363636365,7.5394736842105265,4.381868131868132,3.4210526315789465,80.3203125,3.656874125
08-05,82893,1.9795918367346939,19.365624999999998,17.90546875,22.877777777777776,15.802499999999998,87.953125,923.9784313725494,1016.4193548387095,13.77659574468085,3.217204301075271,5.2125,7.813725490196078,1.5702702702702704,90.61842105263158,3.2471428571428578
08-05,82900,3.9534482758620695,24.953216374268994,22.269230769230763,27.691228070175445,20.441379310344825,79.86127167630057,1015.7291970802921,1016.9579999999999,12.81045751633987,2.5087869281045765,6.497916666666665,6.150326797385621,3.140816326530613,82.12719298245614,2.595250254901962
08-05,82915,3.4829787234042557,25.135460992907788,22.00952380952381,32.528571428571425,17.846666666666664,77.87610619469027,995.4809523809525,1013.6607843137257,9.172727272727272,1.0844764444444441,6.870454545454546,5.091428571428571,3.2675000000000005,78.29054054054055,1.1371839999999998
08-05,82970,0.0,27.8375,21.004950495049496,34.38157894736842,17.182500000000005,55.91089108910891,980.5878504672896,1012.8702127659578,12.287128712871286,1.6801980198019806,9.608333333333334,2.102803738317757,7.430000000000002,59.72794117647059,1.6598039705882348
08-05,82975,0.0,29.19528301886791,20.43163265306123,33.895454545454555,19.506976744186044,47.260416666666664,975.8171428571426,1013.8657142857144,13.950980392156863,1.3656674747474737,10.002380952380953,1.6944444444444444,7.9071428571428575,44.625,1.3441732702702704
08-05,82976,0.006896551724137932,25.890140845070427,18.6231884057971,31.930769230769233,16.131999999999998,51.183098591549296,956.0830985915494,1014.9527777777779,11.830985915492958,2.4032236619718303,10.003571428571425,3.0035211267605635,9.425925925925926,52.2,2.3582476538461536
08-05,82979,0.0,26.509848484848487,19.83008130081301,30.828888888888887,20.038235294117648,54.36363636363637,970.2939393939396,1015.1375000000002,9.196428571428571,2.636036036036038,10.27741935483871,2.3181818181818183,8.136000000000001,54.85227272727273,2.561403500000001
08-05,82983,0.06279069767441861,25.828333333333344,19.247863247863247,30.386046511627914,19.78918918918919,55.57983193277311,973.671717171717,1015.3339999999998,12.794117647058824,4.014868627450982,8.500000000000002,4.641826923076923,9.637142857142853,54.81578947368421,3.987099828571428
08-05,82990,3.131034482758621,24.919178082191788,22.26666666666667,29.44615384615385,20.306896551724133,80.44594594594595,1014.086486486486,1018.9864864864863,9.506849315068493,1.8407594520547945,6.059259259259258,6.878378378378378,3.6919999999999993,81.22115384615384,1.9815196428571429
08-05,82992,1.6714285714285715,23.19791666666667,20.78404255319149,26.95625,18.437142857142852,81.39583333333333,985.1344827586208,1017.3106382978723,11.62962962962963,2.2288770833333333,5.861290322580646,6.950520833333333,2.5064516129032253,84.01515151515152,2.2490008181818184
08-05,82994,3.887804878048781,24.535483870967738,21.97685950413222,27.44390243902439,20.22820512820513,80.33064516129032,1008.6165137614678,1015.3688888888885,13.354166666666666,2.765625,7.305555555555554,6.800403225806452,2.8000000000000003,82.10365853658537,2.7916665937499996
08-05,82996,5.1,24.687209302325584,22.303529411764703,27.136111111111106,21.14444444444445,81.6896551724138,1012.3965517241378,1018.2475000000001,12.735632183908047,3.507738850574713,6.5687500000000005,5.9602272727272725,4.3843749999999995,83.06,3.7412955277777775
08-05,83007,5.16875,20.602857142857143,17.774285714285707,24.32083333333333,15.152083333333332,78.25714285714285,,,,,,5.685714285714286,2.1272727272727274,79.86363636363636,
08-05,83013,0.11666666666666667,,,25.91794871794872,13.35128205128205,,,,,,,,3.1948717948717946,,
08-05,83033,0.044000000000000004,29.709333333333337,20.67285714285714,36.428,19.864000000000004,45.50666666666667,980.6851851851854,1011.7395833333331,10.753623188405797,1.852744705882353,9.515999999999998,1.9633333333333334,10.199999999999998,47.98,1.8114005217391307
08-05,83049,0.096,19.006666666666664,15.974666666666666,24.60645161290323,10.545161290322586,74.49333333333334,,,20.208333333333332,1.4861111111111112,6.412499999999999,4.333333333333333,3.0645161290322576,79.38461538461539,1.4999999583333334
08-05,83064,0.0,28.94444444444444,20.757861635220117,35.646,18.551923076923075,47.22360248447205,986.1797385620915,1012.0795918367351,7.6397515527950315,1.1612960493827156,10.162500000000003,1.4981481481481482,8.70392156862745,48.25,1.139464017857143
08-05,83076,0.0,26.083846153846157,18.252066115702487,33.2025,13.204878048780488,48.70992366412214,964.2345132743361,1014.962,9.982758620689655,1.6137931034482755,10.391176470588235,3.198473282442748,8.379487179487182,50.366279069767444,1.5666666410256411
08-05,83090,1.2782608695652176,22.439855072463754,19.294573643410857,26.65,16.846511627906978,76.28260869565217,963.7151515151522,1016.7588235294115,14.281481481481482,2.6638655462184904,6.491666666666668,5.918478260869565,2.8026315789473686,78.15760869565217,2.5398374146341456
08-05,83096,5.016666666666666,25.16666666666667,22.142222222222212,27.410204081632653,21.354761904761904,77.14965986394557,1016.7074829931975,1017.4470588235293,13.729166666666666,2.4240730158730166,7.4468085106383,5.168367346938775,3.6199999999999997,77.5765306122449,2.438817166666667
08-05,83097,4.92051282051282,24.463157894736845,21.958095238095247,28.252631578947366,19.897222222222226,81.44736842105263,1014.3101010101005,1017.1078431372548,12.6875,2.210523218390805,5.452500000000001,5.05,2.4566666666666674,83.90131578947368,2.1570749655172414
08-05,83114,0.7769230769230769,22.119230769230764,18.877922077922083,25.776923076923076,18.119230769230764,72.54545454545455,1020.7333333333335,,17.037037037037038,4.096296296296296,6.042307692307692,5.454545454545454,4.362962962962963,75.8,3.888889
08-05,83179,0.0,26.86736842105264,18.945454545454563,32.825,16.515151515151512,48.31578947368421,968.7089887640446,1013.8386363636363,8.976470588235294,2.592941176470588,10.087878787878788,2.0604395604395602,8.644444444444444,49.25925925925926,2.629444499999999
08-05,83182,0.010256410256410256,23.082727272727283,16.91960784313725,28.262857142857143,14.954545454545455,56.20183486238532,933.3154545454548,1016.4045454545455,11.867924528301886,4.662650602409642,8.533333333333333,4.48394495412844,6.89375,58.92424242424242,4.4494445
08-05,83184,0.5232558139534883,18.624000000000006,15.782051282051283,22.965,14.225,77.3015873015873,905.046031746032,1017.1862745098039,11.079365079365079,3.825465396825396,5.859375,5.964285714285714,3.581578947368422,78.85625,3.99696623255814
08-05,83186,0.6804347826086957,22.55588235294118,18.814400000000006,26.771428571428572,17.245652173913044,72.3969465648855,962.6492647058824,1016.4063829787239,12.184873949579831,3.893547226890761,5.803030303030304,6.113970588235294,5.0666666666666655,73.46511627906976,3.882888050000002
08-05,83190,1.0357142857142856,22.383593750000003,19.704999999999988,26.591891891891894,17.665116279069775,79.953125,976.4539062500002,1018.7137254901962,12.057692307692308,2.4240384615384607,5.140625,6.57421875,2.536111111111111,83.30232558139535,2.44
08-05,83192,1.8880952380952376,24.19206349206349,20.497435897435892,28.57317073170732,17.565853658536582,73.54761904761905,1000.6262626262625,1017.792156862745,13.095238095238095,3.3360518399999997,5.79090909090909,5.698412698412699,3.375,77.29761904761905,3.215368595238095
08-05,83195,4.05,23.018253968253962,20.744444444444436,26.451219512195124,18.955000000000002,82.89682539682539,993.3119047619043,1017.8313725490196,12.317460317460318,2.551715447154472,5.376190476190478,6.037698412698413,2.384615384615385,84.93452380952381,2.451019878048781
08-05,83221,1.4642857142857142,22.877906976744192,20.49054054054053,26.78518518518519,17.451851851851853,82.16279069767442,991.5881355932203,1018.5500000000003,13.839285714285714,2.6630349999999994,3.0722222222222215,5.505813953488372,2.332,85.53571428571429,2.661929105263158
08-05,83222,3.5942857142857148,22.833333333333332,20.351190476190474,25.669999999999995,18.307407407407407,80.74157303370787,993.525925925926,1019.1555555555553,13.693181818181818,3.0060933333333346,5.524999999999999,6.977777777777778,2.61875,85.0875,3.182655652173913
08-05,83228,0.0,27.923484848484833,19.844186046511638,34.829545454545446,17.575,47.34108527131783,985.8873949579834,1012.48085106383,11.031007751937985,1.919275757575758,10.155813953488373,2.2946969696969695,8.762790697674419,51.43604651162791,1.9298818636363633
08-05,83229,3.886956521739129,24.113043478260842,21.64341085271317,26.400000000000006,20.872093023255815,80.53623188405797,1012.2170542635657,1019.1833333333333,12.191489361702128,2.0316229787234064,5.787234042553192,5.372340425531915,2.9476190476190474,82.71666666666667,2.0335458085106386
08-05,83235,0.0,26.386451612903215,18.342281879194623,32.30714285714286,19.376923076923084,45.0,947.3422077922079,1013.9560975609758,4.7272727272727275,1.2274694193548386,9.690000000000001,1.332258064516129,9.793333333333335,46.52325581395349,1.1706678750000001
08-05,83236,0.0,25.291791044776108,17.5152,33.13191489361701,14.218604651162785,48.31818181818182,963.7088000000001,1013.9642857142859,15.183206106870228,1.547226259541985,9.664285714285715,2.6755725190839694,6.760869565217392,51.798611111111114,1.4956346938775509
08-05,83242,0.6413043478260869,22.796153846153853,18.999186991869927,27.246511627906976,16.905263157894737,72.71212121212122,968.652380952381,1017.7176470588237,15.308270676691729,1.3395645112781946,6.013888888888888,6.9944444444444445,3.371428571428572,74.88095238095238,1.3577603555555555
08-05,83244,0.5217391304347826,23.825185185185187,19.549999999999997,28.238095238095237,15.600000000000005,69.2,988.5426795797102,1017.5659574468082,11.529411764705882,2.140196078431372,5.0675675675675675,5.905797101449275,4.456250000000001,71.85,2.1754902058823533
08-05,83249,2.495454545454546,23.223484848484844,20.876422764227634,27.147727272727273,17.261363636363633,82.16666666666667,1002.948039215686,1018.3176470588236,10.062015503875969,1.7522905426356579,4.363157894736841,5.636363636363637,2.3268292682926828,84.6590909090909,1.7778718837209306
08-05,83286,0.0,23.96805555555555,17.84328358208956,31.253571428571444,13.835999999999999,56.208333333333336,949.8361111111111,1015.8206896551725,13.868852459016393,2.2081967213114733,10.082758620689654,1.0694444444444444,7.400000000000001,55.38235294117647,2.223913130434782
08-05,83288,0.0,26.683760683760674,18.459259259259262,32.58205128205129,16.97894736842105,47.30769230769231,965.009401709402,1014.1333333333332,14.102564102564102,1.5182140170940157,9.388888888888888,1.8846153846153846,8.5,47.55128205128205,1.5572926153846154
08-05,83309,0.8150943396226416,25.700689655172404,19.717355371900823,33.61632653061225,17.413725490196082,59.816,981.8978260869567,1014.0235294117647,11.524590163934427,1.4107727536231893,5.136,2.4791666666666665,6.35909090909091,62.30487804878049,1.3805515106382977
08-05,83332,0.0,24.988888888888894,17.235964912280703,29.76000000000001,17.994871794871795,45.863247863247864,923.6555555555555,1013.4549019607844,7.040650406504065,2.3082562601626027,9.674193548387098,2.766260162601626,11.713157894736844,47.26282051282051,2.274579463414634
08-05,83334,0.0,24.058095238095234,16.887254901960787,30.283333333333328,15.109677419354838,49.32380952380952,,,10.696078431372548,1.982090980392157,9.04722222222222,2.211904761904762,6.714285714285715,51.142857142857146,1.9033764705882357
08-05,83338,0.0,24.6809090909091,17.57169811320755,29.579487179487185,17.18947368421053,49.87155963302752,952.9962264150944,1016.9611111111112,9.788990825688073,3.709336513761468,9.592500000000001,2.846330275229358,9.105128205128207,51.50735294117647,3.569589578947369
08-05,83339,0.14042553191489363,21.308571428571426,15.515909090909087,25.48048780487805,14.46086956521739,57.54609929078014,918.6181159420289,1015.605882352941,11.984126984126984,5.185981308411221,8.584444444444443,3.276595744680851,5.604545454545454,58.361702127659576,5.081481527777779
08-05,83358,0.03125,24.08775510204081,18.75974025974026,33.820689655172416,13.178571428571429,62.55696202531646,972.4088607594936,1012.1499999999999,7.708860759493671,0.4056884848484848,8.507142857142858,3.9842105263157896,6.39375,64.25925925925925,0.436866696969697
08-05,83361,0.754,25.460810810810827,19.804000000000002,32.986000000000004,17.218000000000004,61.031007751937985,996.4261744966445,1017.9347826086955,16.107843137254903,1.8017811570247944,8.260416666666666,3.414429530201342,5.5375,61.23295454545455,1.795819690476191
08-05,83368,0.0425531914893617,26.572142857142858,19.28768115942029,33.933333333333316,16.258695652173916,51.347517730496456,977.8355555555555,1013.2333333333331,6.411347517730497,0.5195739007092199,8.965116279069768,2.528368794326241,8.745652173913042,53.420212765957444,0.5053895106382978
08-05,83376,0.3,24.54603174603174,16.802439024390246,31.241025641025644,15.09268292682927,45.44444444444444,930.1883333333334,1011.5372549019611,15.277777777777779,2.4347085714285712,9.002380952380953,2.992063492063492,9.021951219512195,48.291666666666664,2.471674904761904
08-05,83377,0.0035087719298245615,21.71588235294116,14.588484848484851,26.666666666666668,14.266666666666667,46.07058823529412,889.3568862275449,1014.4680000000001,10.047058823529412,2.9761435294117655,8.764285714285714,3.1308823529411764,8.792592592592591,47.53508771929825,3.002598877192982
08-05,83379,0.14038461538461539,22.9474358974359,15.78378378378379,27.95714285714285,14.679166666666667,47.40384615384615,913.3977777777777,1014.7647058823533,8.653846153846153,1.542513589743589,9.590909090909092,2.6580645161290324,8.238775510204082,48.59615384615385,1.7052484038461537
08-05,83384,0.0,25.222222222222218,18.21904761904762,31.936363636363637,15.193939393939395,50.55555555555556,958.7254901960787,1016.086274509804,11.803921568627452,1.2760564705882347,9.056521739130435,2.0231481481481484,6.102857142857142,51.47142857142857,1.2857187647058823
08-05,83386,0.02857142857142857,24.73170731707317,17.40083333333333,31.109523809523807,14.582926829268292,49.14754098360656,962.6959349593498,1015.5588235294119,12.49090909090909,2.5389792727272735,9.807692307692303,2.0528455284552845,6.495121951219511,51.39102564102564,2.5157852702702703
08-05,83393,0.11000000000000001,21.466101694915253,17.476521739130437,25.782857142857146,15.065000000000001,69.05084745762711,946.4490566037739,1018.3254901960786,10.084745762711865,1.906176949152541,6.74,5.0508474576271185,3.858974358974359,71.27631578947368,1.8944444358974362
08-05,83423,0.7736842105263159,25.025730994152045,17.139880952380953,31.064912280701755,14.942857142857145,45.01754385964912,932.4198830409356,1014.2254901960783,7.6725146198830405,0.9649249122807011,9.266666666666666,3.154970760233918,7.085714285714286,46.53947368421053,1.075373140350877
08-05,83428,0.0,24.88648648648649,17.975925925925917,30.941666666666663,14.337837837837839,51.6036036036036,,,10.558558558558559,1.64042018018018,8.212499999999997,2.7477477477477477,5.955555555555556,52.270270270270274,1.648908783783784
08-05,83437,0.02619047619047619,23.23658536585365,16.770833333333332,28.961538461538467,14.04736842105263,52.666666666666664,945.5581196581198,1016.3420000000002,12.25,2.153967857142857,9.252380952380953,2.977642276422764,6.343902439024388,53.5125,2.1510813947368423
08-05,83441,0.16585365853658537,23.711206896551733,17.934234234234236,28.951219512195117,14.490243902439024,59.18421052631579,964.6094017094015,1017.2568627450983,16.65,1.9425179999999997,6.5375,4.483333333333333,5.417948717948718,59.64473684210526,1.9607310249999998
08-05,83442,0.13518518518518519,24.495092024539865,19.13874999999998,30.17254901960785,16.25769230769231,60.668711656441715,982.9050359712236,1016.429411764706,13.036809815950921,1.0066665030674844,6.448484848484851,3.707055214723926,4.845283018867924,61.11574074074074,0.9943619629629635
08-05,83464,0.9099999999999999,22.33559322033898,15.962931034482756,30.794999999999998,12.092499999999996,54.04237288135593,941.9119402985076,1016.6530612244901,9.723684210526315,1.0340347368421055,7.956756756756759,2.815677966101695,7.6564102564102585,53.98684210526316,1.0410395384615385
08-05,83470,0.0,23.796363636363647,16.46037735849057,30.44333333333333,14.89722222222222,47.99090909090909,930.6707865168539,1014.6326086956522,10.818181818181818,1.8211814545454545,7.85,3.1931818181818183,7.702777777777778,49.98529411764706,1.7898493783783782
08-05,83479,0.0,23.300847457627118,17.436521739130434,29.408333333333335,14.602777777777776,56.73728813559322,937.2305084745758,1017.0411764705882,11.084745762711865,2.2107905084745765,8.321621621621624,3.0508474576271185,6.292105263157896,59.05128205128205,2.2433613333333335
08-05,83483,0.0,23.717557251908403,17.913281250000004,30.260465116279065,13.653333333333332,57.778625954198475,959.8949579831927,1016.9449999999999,15.915384615384616,2.095281846153847,9.023809523809526,2.931297709923664,5.402272727272726,59.73837209302326,2.133229837209303
08-05,83488,0.12000000000000001,19.357037037037042,15.646969696969698,24.55333333333333,11.59777777777778,70.0962962962963,909.8589743589747,1017.6934782608696,11.214814814814815,1.5823371851851844,6.152173913043477,4.174074074074074,3.113157894736842,73.08333333333333,1.5896456000000003
08-05,83498,2.1936170212765957,23.114074074074065,20.553543307086613,26.261904761904763,18.900000000000006,80.75182481751825,1019.2253623188402,1019.386274509804,13.62962962962963,2.4099824242424264,6.418421052631579,5.7,2.438888888888889,82.1195652173913,2.5623727045454543
08-05,83522,0.0075,22.319008264462816,16.058474576271188,28.92631578947368,13.214999999999998,53.247933884297524,931.1860869565213,1015.5999999999998,9.743801652892563,1.2126532231404952,8.45,2.06198347107438,7.7875,54.88461538461539,1.2095388048780493
08-05,83526,0.22500000000000003,22.946511627906975,16.230357142857137,28.2375,15.715517241379308,50.854651162790695,921.6165680473373,1015.7784313725491,10.321637426900585,1.9714357894736856,8.345833333333333,2.2238372093023258,5.935087719298243,52.799107142857146,1.9992240344827585
08-05,83536,0.40980392156862744,22.921476510067112,17.172483221476508,29.24772727272728,12.850000000000005,57.033557046979865,,,13.563758389261745,1.5906040268456376,6.470588235294117,3.315436241610738,6.182352941176472,59.65,1.6266667199999998
08-05,83538,0.10930232558139535,17.602542372881366,13.72432432432432,22.105405405405406,11.61219512195122,67.65789473684211,875.8657657657654,1016.9114285714286,13.188034188034187,1.8162961403508757,7.7368421052631575,3.9871794871794872,4.580487804878048,68.99324324324324,1.7514196904761914
08-05,83550,1.3487179487179488,22.783000000000012,20.344,27.73095238095237,17.66190476190476,79.63,1016.2469999999998,1018.9116279069765,12.145454545454545,2.8072727272727267,5.970731707317071,4.6875,2.3609756097560974,81.5241935483871,2.692982473684211
08-05,83557,0.672,23.17466666666667,19.686666666666678,27.987096774193542,16.203225806451616,71.90666666666667,,,,,5.876923076923077,4.826666666666667,2.761290322580646,74.6826923076923,
08-05,83565,0.48249999999999993,23.527192982456143,17.381739130434777,29.605405405405406,15.285714285714286,56.73728813559322,968.5957627118646,1016.2023255813953,7.830508474576271,1.0770054237288136,7.928205128205128,3.644230769230769,6.415151515151515,57.43589743589744,1.09655535
